1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
sphere3D_42.9_4.0_22.0_71.0_0.csv,40,628124.9046272486,5.207773233177467e6,5.207206595910777e6,1.0,989792.2611068954,1.7243882949116954e6,1.7228673418861355e6,1.0,630398.2991000039,5.204089396142344e6,5.202314839012053e6,1.0,629512.754541655,122490.02585588882,122481.6565131631,1.0
sphere3D_45.4_-92.8_-46.0_38.0_0.csv,302,1.676348519190645e6,8.0290327872584e7,8.028017374405368e7,1.0,1.6740478829421094e6,2.0388089022855714e8,2.0385548939300504e8,1.0,1.6755697360991498e6,1.1388634602643989e8,1.1387335294420497e8,1.0,1.675117175851167e6,2.037054631474118e6,2.0367834835566827e6,1.0
sphere3D_47.1_-95.8_64.5_71.0_0.csv,527,9.867852411766408e6,1.8773202490647742e8,1.87718725750273e8,1.0,9.855580561636293e6,5.052509578268194e8,5.052117397687006e8,1.0,9.856362718576085e6,3.4866489357994986e8,3.48635713233713e8,1.0,9.896729646883331e6,5.055977225759699e6,5.055582415239726e6,1.0
sphere3D_48.0_-54.3_-37.1_99.0_0.csv,274,1.0732953795002993e7,8.018005497682829e7,8.017503042108533e7,1.0,1.0739573683180612e7,1.686363257964088e8,1.6862493500018895e8,1.0,1.0740883961919978e7,1.5983179935552397e8,1.5981757235048726e8,1.0,1.082295278279775e7,1.9783450279643997e6,1.978248716702076e6,1.0
sphere3D_5.1_-55.0_18.4_109.0_0.csv,601,3.333028827198682e7,7.340294057285975e7,7.338163663937019e7,1.0,2.8358002370910116e7,3.135066351949979e8,3.134832278747133e8,1.0,2.861245733561478e7,5.102661514302926e7,5.087279749377515e7,1.0,2.835754870681096e7,4.5145077186465915e6,4.514360315574554e6,1.0
sphere3D_50.5_52.3_91.6_78.0_0.csv,542,1.3488097998812146e7,2.014856079807275e8,2.014719488807195e8,1.0,1.3501901253916146e7,3.7526435337201124e8,3.752404132363008e8,1.0,1.3468437304880695e7,6.432580799797593e8,6.432169404275196e8,1.0,1.3489429122418635e7,4.904251677621651e6,4.90388383287473e6,1.0
sphere3D_51.0_85.2_17.8_108.0_0.csv,574,2.2767632157105308e7,2.2770381361000603e8,2.276921683455687e8,1.0,2.275271806003548e7,6.499538864551872e8,6.499212033822669e8,1.0,2.2971745343614575e7,3.026812798603899e8,3.026497044433533e8,1.0,2.4976243757905547e7,5.603859606254728e6,5.603613360417398e6,1.0
sphere3D_51.5_17.5_62.3_108.0_0.csv,199,8.129243514109046e6,7.080304472744039e7,7.079919489818715e7,1.0,8.302198206683449e6,7.43822078787937e7,7.437512832780036e7,1.0,8.123374216194955e6,1.8360255435539287e8,1.8359018268102106e8,1.0,8.146558392004884e6,1.6112305273433793e6,1.6111686932449853e6,1.0
sphere3D_55.9_-30.0_-87.6_9.0_0.csv,286,89183.30841811454,8.970125962417422e7,8.968590839095509e7,1.0,89752.85452784951,5.011941353334447e7,5.0110926114655316e7,1.0,89092.88845923964,1.4615171965350434e8,1.4612683749113292e8,1.0,89127.2816137007,1.6543837344891783e6,1.6540997036812208e6,1.0
sphere3D_56.1_-65.2_38.4_19.0_0.csv,358,513298.1593956948,8.343445057624394e7,8.34165426508727e7,1.0,513409.84397126327,1.0353414763510399e8,1.0351170236363955e8,1.0,513847.76397162076,6.079177556253931e7,6.077852358679143e7,1.0,514503.871828271,1.5734330516081746e6,1.5730891696608814e6,1.0
sphere3D_57.0_48.2_-63.1_33.0_0.csv,677,3.0311425221060608e6,1.7536014838787198e8,1.753298512049783e8,1.0,3.037128479189499e6,1.5779278625683978e8,1.5776348019148803e8,1.0,3.029564451566671e6,2.251819607103539e8,2.2514306993456438e8,1.0,3.0388920547467433e6,3.3347217966790795e6,3.3341165204933803e6,1.0
sphere3D_57.1_-33.7_48.1_117.0_0.csv,206,1.0875360097459234e7,9.152931817935058e7,9.152503234836087e7,1.0,1.0932850562855652e7,5.1176033893403634e7,5.116562609828047e7,1.0,1.0877394238668973e7,1.3190103850209065e8,1.3188652319072236e8,1.0,1.0901689715884946e7,1.813715390680865e6,1.8136626443911253e6,1.0
sphere3D_57.6_5.5_-37.3_12.0_0.csv,333,189907.2094252541,4.294785700072772e7,4.293005407619183e7,1.0,234594.64365229962,3.838951808671902e6,3.837143554227605e6,1.0,190139.23137940696,2.9538448159676734e7,2.95263740496771e7,1.0,190392.8573820207,767855.9915193436,767533.2509461289,1.0
sphere3D_59.2_-57.3_1.3_106.0_0.csv,475,2.0935741705761176e7,1.9870676163709283e8,1.9869668012882346e8,1.0,2.0957068648797944e7,2.8318550023163277e8,2.8316604564635795e8,1.0,6.6706560812306404e7,6.744979025978158e7,6.738443456838435e7,1.0,2.109069870274937e7,3.646553774744928e6,3.6464105181028456e6,1.0
sphere3D_59.4_15.3_6.5_13.0_0.csv,922,590601.4914603825,9.730277501846243e7,9.725289242865948e7,1.0,607663.6655043229,2.6702235850799125e7,2.6688648927547786e7,1.0,641514.5201656793,1.1998868688502772e7,1.1992813683536882e7,1.0,592658.0409298021,1.6835718613355819e6,1.682691315573767e6,1.0
sphere3D_6.1_-42.2_67.0_9.0_0.csv,85,25289.90139370953,1.1027078268285857e6,1.1023703845790534e6,1.0,22501.49162808905,1.1423998904831445e7,1.1420455287594166e7,1.0,22441.90311985315,1.8403301107306663e7,1.8397660826527268e7,1.0,22521.58697226291,271595.7137080636,271511.76050897123,1.0
sphere3D_6.2_-67.3_66.7_25.0_0.csv,453,1.4074044928444992e6,2.3584076301095416e6,2.357355330845032e6,1.0,1.2433250167427356e6,1.4596038033315215e8,1.4593177142301473e8,1.0,1.2421391480084169e6,1.4942301373397976e8,1.4939453431439754e8,1.0,1.2478925956524834e6,2.1691532017651247e6,2.168728465622212e6,1.0
sphere3D_6.7_-97.6_44.6_38.0_0.csv,788,4.966689071913007e6,5.155586782701912e6,5.149061876453206e6,1.0,4.496995706386074e6,5.1178977076707006e8,5.117206461758365e8,1.0,4.502152841970804e6,2.2426271394364965e8,2.242304957583643e8,1.0,4.513871521400128e6,5.085046679419728e6,5.084342971753875e6,1.0
sphere3D_61.7_-90.2_-68.9_109.0_0.csv,584,2.8906556617913228e7,3.777126291510457e8,3.7769701082545614e8,1.0,2.8897483051454518e7,9.52895435693907e8,9.52856141297353e8,1.0,2.8893048027355902e7,9.131239551213776e8,9.130855357390072e8,1.0,2.914979562226026e7,7.512442593896675e6,7.51211638401979e6,1.0
sphere3D_61.8_-57.6_77.0_148.0_0.csv,685,5.949186548904174e7,5.143449178360314e8,5.14327632412673e8,1.0,5.955806585988398e7,5.407579521839312e8,5.40722683323445e8,1.0,5.945617678072089e7,1.1829797199832413e9,1.182921765978534e9,1.0,5.975388750896377e7,1.065191950098013e7,1.0651695444301497e7,1.0
sphere3D_62.0_-75.1_31.6_20.0_0.csv,827,1.2166050116481716e6,2.5169564843215665e8,2.5164967742632073e8,1.0,1.2167390945677094e6,3.2550334022309107e8,3.254434699601752e8,1.0,1.2195028585132887e6,1.345316858330254e8,1.3450641187144113e8,1.0,1.2188061289907347e6,4.28487967325237e6,4.284083345237506e6,1.0
sphere3D_63.6_-50.0_-42.3_136.0_0.csv,394,3.0205199136221915e7,2.534101744403873e8,2.5340094548150885e8,1.0,3.0266468388899256e7,3.956674463866232e8,3.9564807905131567e8,1.0,3.0236708475644093e7,4.375203260299295e8,4.374903036807448e8,1.0,3.0209331518459644e7,4.560948964242425e6,4.5608554039435545e6,1.0
sphere3D_64.4_-81.0_17.4_106.0_0.csv,529,2.1274097999724027e7,2.9290775010722154e8,2.9289413099825627e8,1.0,2.1274822738817096e7,5.0886132567676145e8,5.088335101956791e8,1.0,2.1502182491838485e7,2.0808131127111338e7,2.0553254892726857e7,1.0,1.3626048419628134e8,5.119645501376446e6,5.119409932239587e6,1.0
sphere3D_64.4_77.3_35.4_25.0_0.csv,330,901619.5774471533,1.1314124591141547e8,1.131227741190429e8,1.0,901738.7145108172,1.5010102998556507e8,1.5007683333174127e8,1.0,903572.6887021028,7.3780532026056e7,7.37693165041772e7,1.0,902109.9211255853,1.8678365717097023e6,1.8675241570364898e6,1.0
sphere3D_65.2_92.7_37.4_122.0_0.csv,838,5.174652453854915e7,5.919384385311093e8,5.919166654811624e8,1.0,5.173486736227748e7,1.4053028485116324e9,1.4052487960875282e9,1.0,5.183851158243336e7,9.249124735117843e8,9.248624093079371e8,1.0,9.120987413396984e7,1.0792023226925706e7,1.0791647452557055e7,1.0
sphere3D_65.6_-57.2_83.0_128.0_0.csv,404,2.7107102889703356e7,3.0138562821163505e8,3.0137523630947924e8,1.0,2.714323439145053e7,2.7304306875626427e8,2.730253004216474e8,1.0,2.709177446306575e7,6.390172226460426e8,6.389866771569983e8,1.0,3.044348676586971e7,5.516464414136854e6,5.516292187009862e6,1.0
sphere3D_65.6_52.5_-78.2_150.0_0.csv,819,7.63852243794068e7,6.834072692086203e8,6.833860792664118e8,1.0,7.652392603699785e7,5.595863964115905e8,5.595410860399774e8,1.0,7.634703765880516e7,1.488344940079515e9,1.4882748171979873e9,1.0,7.668780660417876e7,1.2898761199498462e7,1.2898500764925333e7,1.0
sphere3D_66.7_78.7_-1.8_144.0_0.csv,33,2.0404616082850609e6,2.5922190082469463e7,2.592137274260171e7,1.0,2.0407152253092781e6,4.847976745648327e7,4.8477977242406785e7,1.0,4.409397988215885e6,1.1585121904788734e7,1.1578618115144573e7,1.0,2.0433657713115893e6,453416.11275131366,453406.96093280776,1.0
sphere3D_67.7_-57.7_88.8_105.0_0.csv,743,2.9558956435041327e7,5.155900824684634e8,5.155676757671153e8,1.0,2.9594164140100233e7,4.474625503858742e8,4.474319485591152e8,1.0,2.954404168784568e7,1.0316207819732068e9,1.0315668351349016e9,1.0,3.0080852484976698e7,8.846402852082806e6,8.84598814853528e6,1.0
sphere3D_67.9_29.4_37.1_66.0_0.csv,96,1.58399934646571e6,2.9890132129715048e7,2.988690111451147e7,1.0,1.5963635768588919e6,1.997238996012265e7,1.9969863117125623e7,1.0,1.586546873501437e6,2.7427115239000592e7,2.742350862561374e7,1.0,1.6043356081696234e6,447178.1186917536,447124.99819882505,1.0
sphere3D_69.3_63.2_44.6_10.0_0.csv,136,52891.87153193789,4.8519196063925505e7,4.851015648714777e7,1.0,52937.987725960826,4.5916678365798935e7,4.590815663265389e7,1.0,52931.55152393654,3.2659755095180415e7,3.2653743627404835e7,1.0,52907.45948211575,720113.2963511157,719978.5552299179,1.0
sphere3D_69.7_-2.2_-21.2_16.0_0.csv,675,669958.0363448067,1.1685036366061114e8,1.1680775576314211e8,1.0,1.59165827426493e6,4.854354161260757e6,4.85251093711827e6,1.0,674905.491859196,3.84179517133151e7,3.840419392920564e7,1.0,671606.940264109,1.7229186365056706e6,1.722276482200605e6,1.0
sphere3D_70.4_-98.9_69.1_87.0_0.csv,966,2.8311831047831908e7,7.186451913115889e8,7.186080670827956e8,1.0,2.8307237133072753e7,1.2234677384098794e9,1.223396445109432e9,1.0,2.830769333298229e7,8.902295466495346e8,8.901714419412032e8,1.0,2.8417343687717997e7,1.182494207804601e7,1.1824261168449717e7,1.0
sphere3D_70.9_-38.1_-8.2_25.0_0.csv,934,2.357985692771804e6,2.051816855601065e8,2.0512603621979246e8,1.0,2.368661830680312e6,1.2078777253170526e8,1.2075518020114386e8,1.0,2.491561276716916e6,3.2491832051163998e7,3.2483068360472832e7,1.0,2.363994639150313e6,2.9970370031066015e6,2.99618992444429e6,1.0
sphere3D_73.1_-73.1_-50.8_8.0_0.csv,100,20008.807856430372,4.690030952775653e7,4.689319486706032e7,1.0,20014.765914642452,4.8001000045350835e7,4.7993732620871894e7,1.0,20014.72638805795,3.356025768423801e7,3.355519859836231e7,1.0,20012.446126785853,654697.9208002989,654598.4059431546,1.0
sphere3D_73.5_32.4_-51.1_32.0_0.csv,287,1.1947036875626396e6,9.157831750635843e7,9.156120081721371e7,1.0,1.2029738115028962e6,4.100027865731705e7,4.0991873840018265e7,1.0,1.1954502897578804e6,7.194287029647227e7,7.1929475193962e7,1.0,1.1977349706758163e6,1.3060398715939291e6,1.3057838308500305e6,1.0
sphere3D_73.9_-16.4_-67.7_59.0_0.csv,288,4.555680338322045e6,1.211718847987589e8,1.2115869232331821e8,1.0,4.70325389549754e6,4.9478196545664534e7,4.947294253676739e7,1.0,4.55551075692391e6,1.5495957831839487e8,1.5494315017055997e8,1.0,4.565752194983741e6,1.723353376322223e6,1.7231455852312064e6,1.0
sphere3D_75.4_-51.0_74.7_59.0_0.csv,188,2.334624371817957e6,1.021139825375557e8,1.0210452487678407e8,1.0,2.3391916154159573e6,7.04265183007884e7,7.041873437132947e7,1.0,2.3343053590154033e6,1.2532593631807925e8,1.2531397181826888e8,1.0,2.340183061884932e6,1.4573166506627756e6,1.4571691060693725e6,1.0
sphere3D_75.6_18.6_-8.8_115.0_0.csv,945,5.125351917463118e7,5.72940753258341e8,5.729177415899569e8,1.0,5.243935817652791e7,1.681901202512352e8,1.681261449414839e8,1.0,5.390354524838765e7,6.348309718977942e7,6.309596678261573e7,1.0,5.1335682626995765e7,7.407510394774706e6,7.407326651353101e6,1.0
sphere3D_77.1_15.0_43.6_27.0_0.csv,188,641198.6132360433,5.5116430562248334e7,5.510419918144069e7,1.0,667315.2930683286,1.3129914963205708e7,1.3127223268680481e7,1.0,642140.217116215,3.584238305699249e7,3.583477479193063e7,1.0,642238.1558559167,742648.3217914704,742476.9679210947,1.0
sphere3D_77.3_99.5_8.3_142.0_0.csv,128,1.1024499856386453e7,1.3608190105269474e8,1.3607811862535432e8,1.0,1.1024190739558225e7,2.6899896048537225e8,2.689905172956299e8,1.0,1.1706671979143385e7,9.067326276344293e7,9.06607601011934e7,1.0,1.1283932980546555e7,2.013131574073279e6,2.0130819733602921e6,1.0
sphere3D_77.4_35.5_66.5_50.0_0.csv,459,4.42529028489694e6,2.100754019760303e8,2.1005032705050594e8,1.0,4.448731451269305e6,1.3132048754113562e8,1.3130597390184473e8,1.0,4.425599834188041e6,2.3971361307724494e8,2.396868667638606e8,1.0,4.428523606215369e6,2.875535287810772e6,2.87516372637435e6,1.0
sphere3D_78.2_-74.2_89.3_135.0_0.csv,926,6.546393851696603e7,1.0342629869778445e9,1.0342334165383353e9,1.0,6.55049610395221e7,1.0812753005562382e9,1.0812281276012356e9,1.0,6.544477730534899e7,1.8197462671005185e9,1.8196718404223464e9,1.0,8.553765909785235e7,1.5427067318008622e7,1.5426624268485548e7,1.0
sphere3D_78.4_75.4_-13.5_13.0_0.csv,145,95146.60832576617,6.487759427409487e7,6.486677943610519e7,1.0,95206.45405192606,6.4640465825104676e7,6.462968071138389e7,1.0,97006.3912983193,1.1301325075857427e7,1.1299375461891023e7,1.0,95289.86335869241,852349.0180983716,852206.0194252661,1.0
sphere3D_78.7_32.8_22.9_17.0_0.csv,954,1.0686781622459388e6,2.740946622598319e8,2.7402569148609203e8,1.0,1.075235221470082e6,1.2194730158653674e8,1.2191703119110623e8,1.0,1.0756183482202752e6,8.765711455420694e7,8.763590040265006e7,1.0,1.0702208923145765e6,3.5899855460050046e6,3.5890670652030534e6,1.0
sphere3D_78.7_95.0_91.0_6.0_0.csv,799,119277.45267875539,7.224474918558148e8,7.223857368138199e8,1.0,119277.18259453896,8.872162214930215e8,8.871404461762077e8,1.0,119239.28594068464,8.51059842471933e8,8.509872178191214e8,1.0,119245.78558430845,9.3257436692543e6,9.324945947040979e6,1.0
sphere3D_78.8_94.8_68.0_84.0_0.csv,90,1.8558181523471507e6,7.650908762950979e7,7.65049689338509e7,1.0,1.855922256572904e6,1.2838427364155805e8,1.283774651983622e8,1.0,1.8558750915271235e6,1.1053230756816703e8,1.1052674957789436e8,1.0,1.8568829346229509e6,1.0852481756101358e6,1.0851833621993416e6,1.0
sphere3D_8.4_71.8_-90.1_13.0_0.csv,688,459781.93664997205,2.6350402304488793e7,2.6346565117892016e7,1.0,433089.4523968145,3.327949890426039e8,3.32746154568824e8,1.0,432699.0605612041,4.2112087861728835e8,4.210596312457317e8,1.0,433595.70393368433,4.637814044603762e6,4.637134466024433e6,1.0
sphere3D_81.5_-18.6_92.1_64.0_0.csv,985,1.5639185768078875e7,6.477520980028939e8,6.476993343956007e8,1.0,1.597469201966685e7,8.501097051009652e7,8.498841558601226e7,1.0,1.5635161151205547e7,9.545594120713077e8,9.544828580199368e8,1.0,1.566405591954251e7,8.548595405675476e6,8.547832248951215e6,1.0
sphere3D_81.7_47.0_-75.5_148.0_0.csv,181,1.5637917141032368e7,2.0963418535004658e8,2.0962875706278068e8,1.0,1.5682975680262169e7,1.0527175705046336e8,1.0526125080665256e8,1.0,1.563728539597373e7,3.18993808308132e8,3.1897850954421526e8,1.0,1.574266705760938e7,2.839578767401456e6,2.8395184508499573e6,1.0
sphere3D_82.1_24.3_45.2_133.0_0.csv,902,6.521025569779871e7,8.140455017879673e8,8.140203518234794e8,1.0,6.605955246419435e7,5.2372304766577035e8,5.236784857576705e8,1.0,6.52917362946686e7,9.157376037994779e8,9.156686386498524e8,1.0,6.529987778838773e7,1.012520786108603e7,1.0124985147855205e7,1.0
sphere3D_83.1_95.4_-60.8_115.0_0.csv,722,3.939681512026496e7,7.755744999689473e8,7.755468841385344e8,1.0,3.940368942891346e7,1.078212827426488e9,1.0781664953131533e9,1.0,3.941185897834574e7,6.969150841156517e8,6.968681648693109e8,1.0,4.000011444272326e7,1.0430974901629526e7,1.0430568862257166e7,1.0
sphere3D_84.4_18.1_35.6_123.0_0.csv,638,3.9312126326774254e7,5.2905721367917424e8,5.290388356860121e8,1.0,4.026154883536193e7,2.4100973684932306e8,2.4097802858734757e8,1.0,3.941053824868063e7,4.360654844834231e8,4.3601790471814615e8,1.0,3.941653818835047e7,6.207895797890219e6,6.2077319691371415e6,1.0
sphere3D_85.2_32.2_8.0_101.0_0.csv,132,4.646166474363969e6,8.651235774721016e7,8.650805026859671e7,1.0,4.673991075619606e6,4.537330612802041e7,4.536852432196597e7,1.0,4.893814264504366e6,2.400786722332888e7,2.3995176756317385e7,1.0,4.8130796792749e6,986758.844977959,986712.8391322203,1.0
sphere3D_86.9_-24.1_-96.4_41.0_0.csv,68,303229.52111884137,4.879455737277729e7,4.878971972694039e7,1.0,305707.0926623262,1.7669606334419973e7,1.7668051282565676e7,1.0,303176.0525047641,6.399131174904514e7,6.398525895286779e7,1.0,303273.7539275313,598905.1563409178,598843.3662445924,1.0
sphere3D_87.6_-19.0_5.6_8.0_0.csv,792,192766.98469789367,2.6777710787920517e8,2.6770961395748246e8,1.0,196280.67235564697,5.913203406508829e7,5.9117118608601026e7,1.0,213755.36558100296,1.724978843458541e7,1.7245380089580495e7,1.0,193076.56281100542,3.1048897073784415e6,3.1041041816558777e6,1.0
sphere3D_89.3_-72.2_25.5_97.0_0.csv,181,7.210118943933367e6,1.530210542101222e8,1.5301333753052178e8,1.0,7.217085936850429e6,1.4736306857238242e8,1.4735400536186725e8,1.0,7.251206505029681e6,3.659164295130563e7,3.657718503130184e7,1.0,7.34630969795402e6,1.7712531988545796e6,1.7711553197753918e6,1.0
sphere3D_90.0_91.0_54.2_54.0_0.csv,998,1.1217621596779672e7,8.447635711253651e8,8.446957521658082e8,1.0,1.122152108067957e7,1.0221719106628892e9,1.0220918313039486e9,1.0,1.1225754930887451e7,6.908247605104765e8,6.907746864126506e8,1.0,1.1222576715162141e7,1.0068791162859475e7,1.006793118786566e7,1.0
sphere3D_90.7_59.5_43.7_139.0_0.csv,921,7.326151176338446e7,1.108693097307737e9,1.1086626241837082e9,1.0,7.338784270024732e7,1.2148901647311223e9,1.21484192928145e9,1.0,7.337372364523052e7,1.2104406677649565e9,1.2103718016289098e9,1.0,7.371541631281853e7,1.2726698432222182e7,1.2726391957584472e7,1.0
sphere3D_92.3_-69.6_81.5_130.0_0.csv,721,4.851660261573986e7,9.730355188115543e8,9.730070073605796e8,1.0,4.856787759528834e7,7.630527648901814e8,7.630170883266608e8,1.0,4.851774362597437e7,1.220867236864733e9,1.2208122876035354e9,1.0,5.135203292994719e7,1.1471324578830872e7,1.1470969144089326e7,1.0
sphere3D_92.4_80.1_84.3_111.0_0.csv,851,4.2170063399728924e7,1.0782921719743226e9,1.0782529188778722e9,1.0,4.219816645391713e7,1.4538307126251078e9,1.4537766612722957e9,1.0,4.216959240802507e7,1.728738395979587e9,1.728674237592372e9,1.0,4.225532593180249e7,1.2778861309179125e7,1.2778343881157657e7,1.0
sphere3D_93.6_-89.7_-90.0_58.0_0.csv,996,1.3551342049537541e7,1.115846602277903e9,1.115775468384786e9,1.0,1.3557258250977164e7,1.3113542974056237e9,1.3112741969283776e9,1.0,1.3550438039385678e7,1.3907239809240675e9,1.390642350477681e9,1.0,1.3551706316978807e7,1.2937357158871224e7,1.2936484432845142e7,1.0
sphere3D_93.8_82.0_-39.2_127.0_0.csv,962,6.303217869739008e7,1.2028006531103137e9,1.202763205738195e9,1.0,6.30724125285579e7,1.2758206103496408e9,1.275767534022216e9,1.0,6.3162382011608556e7,5.1707028874683756e8,5.1698091686521465e8,1.0,9.751945414548975e7,1.3534443031750033e7,1.353400767200533e7,1.0
sphere3D_95.5_66.4_-60.7_42.0_0.csv,948,7.169989575072315e6,7.424366772305983e8,7.423625192009004e8,1.0,7.179606204719372e6,5.473276982833041e8,5.472704991585836e8,1.0,7.174082375399346e6,5.206441796630979e8,5.205911836481428e8,1.0,7.181202327253877e6,8.196089417554408e6,8.1952341309510125e6,1.0
sphere3D_96.0_-93.5_-36.3_49.0_0.csv,620,5.808492017376511e6,5.525718027024698e8,5.525247751586034e8,1.0,5.810696113166686e6,6.19389386683752e8,6.193373962379246e8,1.0,5.822464269167592e6,2.833767039747232e8,2.8335502640567833e8,1.0,5.812363530751192e6,6.107447353708994e6,6.106899574704739e6,1.0
sphere3D_97.2_65.4_-94.5_27.0_0.csv,609,1.7448377960657778e6,6.294446616018643e8,6.293907230093576e8,1.0,1.7470783354609283e6,4.4036041528033984e8,4.403218333465109e8,1.0,1.7447096221990439e6,6.552314245796058e8,6.551755701310233e8,1.0,1.7461971460550805e6,6.784006036691249e6,6.783416155259441e6,1.0
sphere3D_97.8_-91.8_65.0_106.0_0.csv,575,2.5478303091299724e7,7.595821112209338e8,7.595525913393252e8,1.0,2.5489340380130958e7,8.10259679679939e8,8.102221509739088e8,1.0,2.5489152734087426e7,6.055113283583916e8,6.054755218081388e8,1.0,2.5607609976752553e7,8.358050106169028e6,8.357687534692863e6,1.0
sphere3D_98.4_-48.4_23.0_145.0_0.csv,353,3.392099356893261e7,4.790211000441008e8,4.7900910857918125e8,1.0,3.403318264962977e7,2.8229148609645003e8,2.822726900206749e8,1.0,3.41938911454175e7,1.0714159000344479e8,1.0705885580672383e8,1.0,3.405901647220721e7,4.861814375183267e6,4.861718894127065e6,1.0
